[2, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 7, 2, 2, 0.06675451543304023, 0.1983418215762232, 0.25584139755795665, 1, 2]
[3, 0.0853301683986426, 0.13795007099342138, 0.1393944457581977, 7, 2, 3, 0.17383817179063699, 0.030932650040986276, 0.41299107422674597, 7, 2]
gen	nevals	avg 	min	max
0  	20    	34.5	0  	46 
[2, 0.3850899721690078, 0.4364370025716431, 0.26215454995289544, 1, 0.26215454995289544, 1, 0.3850899721690078, 0.4364370025716431, 0.26215454995289544, 1, 0.26215454995289544]
[1, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438, 2, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438]
[2, 0.02327015943207128, 0.1955729068041413, 0.18277075384594577, 1, 0.18277075384594577, 2, 0.02327015943207128, 0.1955729068041413, 0.18277075384594577, 1, 0.07765075468233817]
[1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817, 1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.18277075384594577]
[1, 0.4985659129131797, 0.4127240231416653, 0.1314092649332384, 1, 0.1314092649332384, 1, 0.4985659129131797, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817]
[1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817, 1, 0.13831037947567165, 0.4127240231416653, 0.1314092649332384, 1, 0.1314092649332384]
[2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895, 2, 0.4514747974994389, 0.10953618575202911, 0.0, 1, 0.24040110296783895]
[2, 0.0, 0.3102004605677629, 0.3011492337299162, 1, 0.3011492337299162, 0, 0.25252606907530195, 0.0, 0.3011492337299162, 1, 0.3011492337299162]
[2, 0.25252606907530195, 0.3102004605677629, 0.3011492337299162, 1, 0.3011492337299162, 2, 0.25252606907530195, 0.3102004605677629, 0.3011492337299162, 1, 0.4225502487115349]
[1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.3011492337299162]
[2, 0.4909871814018924, 0.08939567795643283, 0.20707733366038866, 1, 0.3420762508769158, 1, 0.23745460867957008, 0.04636705400746921, 0.3420762508769158, 1, 0.3420762508769158]
[1, 0.23745460867957008, 0.04636705400746921, 0.3420762508769158, 1, 0.20707733366038866, 2, 0.4909871814018924, 0.08939567795643283, 0.20707733366038866, 1, 0.20707733366038866]
1  	12    	44.35	13 	46 
[2, 0.4514747974994389, 0.10953618575202911, 0.0, 1, 0.24040110296783895, 2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895]
[1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817, 1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817]
[1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817, 1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817]
[1, 0.23745460867957008, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.05221509345952463, 0.04636705400746921, 0.3420762508769158, 1, 0.3420762508769158, 1, 0.23745460867957008, 0.04636705400746921, 0.3420762508769158, 1, 0.3420762508769158]
[2, 0.3850899721690078, 0.4364370025716431, 0.26215454995289544, 1, 0.26215454995289544, 1, 0.23476915177356195, 0.08603849288201587, 0.24142906479266674, 1, 0.24142906479266674]
[1, 0.23476915177356195, 0.08603849288201587, 0.24142906479266674, 1, 0.24142906479266674, 2, 0.3850899721690078, 0.4364370025716431, 0.26215454995289544, 1, 0.26215454995289544]
[1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.05221509345952463, 0.34116871307470464, 0.07765075468233817, 1, 0.07765075468233817, 1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817]
[2, 0.4909871814018924, 0.08939567795643283, 0.20707733366038866, 1, 0.4225502487115349, 1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.20707733366038866, 2, 0.4909871814018924, 0.08939567795643283, 0.20707733366038866, 1, 0.20707733366038866]
[2, 0.30163544910826035, 0.37491003003855083, 0.41523687906291556, 1, 0.41523687906291556, 2, 0.4909871814018924, 0.08939567795643283, 0.20707733366038866, 1, 0.20707733366038866]
[2, 0.4909871814018924, 0.08939567795643283, 0.20707733366038866, 1, 0.20707733366038866, 2, 0.30163544910826035, 0.37491003003855083, 0.41523687906291556, 1, 0.41523687906291556]
2  	13    	46   	46 	46 
[1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817, 1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817]
[2, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438, 1, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438]
[1, 0.0, 0.10953618575202911, 0.0, 1, 0.0, 0, 0.4514747974994389, 0.10953618575202911, 0.0, 1, 0.0]
[1, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438, 1, 0.11052177882313485, 0.035059589082976794, 0.0, 1, 0.17776323870402438]
[1, 0.13831037947567165, 0.4502824554139472, 0.0, 1, 0.07765075468233817, 1, 0.13831037947567165, 0.4502824554139472, 0.07765075468233817, 1, 0.07765075468233817]
[1, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438, 1, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.3420762508769158]
[1, 0.05221509345952463, 0.04636705400746921, 0.3420762508769158, 1, 0.3420762508769158, 1, 0.05221509345952463, 0.04636705400746921, 0.3420762508769158, 1, 0.17776323870402438]
3  	7     	46   	46 	46 
[1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.0, 0.10953618575202911, 0.0, 1, 0.0]
[1, 0.0, 0.10953618575202911, 0.0, 1, 0.0, 1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349, 0, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349]
[0, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 0, 0.4225502487115349, 1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.24040110296783895]
[2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895, 2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.4225502487115349]
[2, 0.4514747974994389, 0.10953618575202911, 0.0, 0, 0.24040110296783895, 2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895]
[2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895, 2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895]
[1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.0, 0, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.05221509345952463, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895]
[2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895, 2, 0.4514747974994389, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349]
4  	12    	46   	46 	46 
[2, 0.11052177882313485, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.13831037947567165, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438, 2, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438]
[0, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.05221509345952463, 0.0, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.13831037947567165, 0.34116871307470464, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.23476915177356195, 0.08603849288201587, 0.24142906479266674, 1, 0.0, 1, 0.0, 0.10953618575202911, 0.0, 1, 0.0]
[1, 0.0, 0.10953618575202911, 0.0, 1, 0.24142906479266674, 1, 0.23476915177356195, 0.08603849288201587, 0.24142906479266674, 1, 0.24142906479266674]
[2, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349, 1, 0.13831037947567165, 0.4502824554139472, 0.4225502487115349, 1, 0.4225502487115349]
[1, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438, 2, 0.11052177882313485, 0.035059589082976794, 0.17776323870402438, 1, 0.17776323870402438]
[2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895, 0, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895]
[1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 1, 0.0, 1, 0.05221509345952463, 0.34116871307470464, 0.4225502487115349, 0, 0.4225502487115349]
[1, 0.0, 0.10953618575202911, 0.0, 1, 0.0, 1, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895]
[2, 0.4514747974994389, 0.10953618575202911, 0.24040110296783895, 1, 0.24040110296783895, 2, 0.0, 0.10953618575202911, 0.0, 1, 0.0]
5  	12    	46   	46 	46 
Best individual is: [1, 0.4985659129131797, 0.4127240231416653, 0.1314092649332384, 1, 0.1314092649332384, 1, 0.4985659129131797, 0.4127240231416653, 0.1314092649332384, 1, 0.1314092649332384]
with fitness: (46.0,)
